,order_id,season,girl,su_id,order_type,bill_zip,adventurefuls,dosidos,lemonups,samoas,savannahs,smores,tagalongs,thinmints,toffeetastic,trefoils,donation,grand_total,Median_income_dollars
265,202253744,2022,47801,691,Shipped,95835,1,2,2,2,0,1,0,1,0,1,0,10,
266,202162018,2021,31950,632,Shipped,29690,0,2,0,4,0,0,0,0,0,2,0,8,
267,202113010,2021,17636,632,In-Person Delivery,28269,0,2,2,2,0,0,2,2,0,0,0,10,"68,636"
268,201908186,2019,68900,632,In-Person Delivery,28213,0,0,0,0,0,0,0,3,0,0,0,3,
269,202136542,2021,78466,681,Shipped,10528,0,0,0,3,0,1,1,0,0,1,0,6,
270,202233413,2022,8278,634,In-Person Delivery,28205,0,0,0,2,0,0,0,2,0,0,0,4,"56,196"
271,202005107,2020,24669,637,Shipped,28203,0,0,0,4,0,0,2,2,0,0,0,8,
272,202113823,2021,41791,649,In-Person Delivery,28115,0,0,0,0,0,0,0,2,0,0,0,2,"67,923"
273,202243922,2022,28582,691,In-Person Delivery,29732,2,0,2,2,0,2,1,4,0,1,0,14,"67,037"
274,202227426,2022,34483,631,In-Person Delivery,28078,0,0,0,2,0,0,0,2,0,0,0,4,"101,752"
275,202203353,2022,343360,622,Cookies In Hand,28269,0,0,0,0,0,0,1,1,0,0,0,2,"68,636"
276,202139431,2021,36221,649,Shipped,22655,0,0,0,1,0,0,1,1,0,1,0,4,
277,202117438,2021,234360,681,Cookies In Hand,28210,0,1,0,0,0,0,1,1,0,0,0,3,"75,703"
278,202217011,2022,849360,681,Cookies In Hand,28079,0,0,2,0,0,0,1,1,0,0,0,4,"84,301"
279,202006144,2020,28171,622,In-Person Delivery,28173,0,0,1,0,0,0,0,3,0,0,0,4,
280,202222221,2022,7422,634,In-Person Delivery,28202,0,0,1,1,0,0,0,0,1,1,0,4,"100,709"
281,202157028,2021,4101,649,Shipped,29715,0,1,0,1,0,0,1,5,0,0,0,8,"86,378"
283,202117623,2021,25092,638,Cookies In Hand,21133,0,0,0,1,0,0,1,0,0,1,0,3,
284,202215831,2022,726360,692,Cookies In Hand,33486,0,0,0,0,0,0,0,0,0,4,0,4,
285,202146942,2021,47403,631,In-Person Delivery,28078,0,1,0,1,0,1,0,1,0,0,0,4,"101,752"
286,202001161,2020,11901,632,Cookies In Hand,28262,0,0,2,2,0,0,0,2,1,2,0,9,
287,202265883,2022,35154,634,In-Person Delivery with Donation,28001,0,1,1,1,0,0,0,1,0,0,1,5,"50,813"
288,202132930,2021,87946,649,Shipped,70346,0,2,3,0,0,0,2,0,0,3,0,10,
289,202222447,2022,693360,642,Cookies In Hand,24382,0,1,2,1,0,0,2,0,0,0,0,6,
290,202223467,2022,39727,691,In-Person Delivery,29730,0,0,0,0,0,0,0,1,3,1,0,5,"49,258"
291,202015879,2020,62141,631,Cookies In Hand,28173,0,0,0,0,0,0,1,1,0,0,0,2,"130,705"
292,202223187,2022,15360,621,Cookies In Hand,28088,0,0,0,1,0,0,0,0,0,3,0,4,"56,635"
293,202006493,2020,29723,634,In-Person Delivery,28027,0,0,0,0,0,0,1,0,0,0,0,1,
294,202200179,2022,50803,681,Cookies In Hand,28278,1,0,0,0,0,0,0,0,0,0,0,1,"101,432"
295,202019202,2020,67957,638,In-Person Delivery,28078,0,1,1,0,0,1,1,1,0,0,0,5,"101,752"
296,202259464,2022,18800,643,In-Person Delivery,28277,1,0,0,2,0,1,0,0,1,0,0,5,"105,672"
297,202144766,2021,52061,692,In-Person Delivery,29710,0,0,0,2,0,1,0,0,0,0,0,3,"71,280"
298,202129369,2021,22688,683,In-Person Delivery,28173,0,0,0,0,0,1,0,2,0,0,0,3,"130,705"
299,202202756,2022,22742,681,Cookies In Hand,28104,0,0,0,1,0,0,0,0,0,0,0,1,"108,599"
300,202135804,2021,19828,683,In-Person Delivery,28104,0,0,1,1,0,1,0,0,0,1,0,4,"108,599"
301,202115197,2021,12600,691,Shipped with Donation,63645,0,0,0,0,0,2,0,0,2,0,6,10,
302,201921697,2019,42482,682,In-Person Delivery,28110,0,2,0,2,0,0,0,4,0,0,0,8,
303,202259119,2022,94108,691,In-Person Delivery,28269,0,0,1,2,0,0,0,0,0,0,0,3,"68,636"
304,201909207,2019,20177,632,In-Person Delivery,28269,0,0,0,2,0,0,2,1,0,0,0,5,
305,202110708,2021,15249,631,Cookies In Hand,28078,0,0,0,0,0,0,1,0,0,0,0,1,"101,752"
306,202264203,2022,44841,649,Shipped,7205,2,0,2,0,0,1,0,1,0,0,0,6,
307,202019998,2020,51978,643,In-Person Delivery,28144,0,0,2,0,0,0,0,10,0,0,0,12,"45,161"
308,202258657,2022,82923,643,Shipped,11788,1,0,0,0,0,0,0,0,1,2,0,4,
309,202100268,2021,670360,691,Shipped,29212,0,0,0,0,0,0,1,1,0,5,0,7,
310,202244809,2022,36283,621,In-Person Delivery,28124,0,1,0,0,0,0,0,1,0,1,0,3,"65,658"
311,202113019,2021,607360,621,Cookies In Hand,28216,0,2,0,0,0,0,1,0,1,1,0,5,"50,347"
312,202239475,2022,30010,632,In-Person Delivery,28673,2,0,1,2,0,0,4,4,0,0,0,13,
313,202203571,2022,561360,622,Cookies In Hand,28215,0,0,0,0,0,0,0,1,0,0,0,1,"51,236"
314,202155506,2021,14187,622,Donation,34293,0,0,0,0,0,0,0,0,0,0,5,5,
315,202152854,2021,89395,634,In-Person Delivery,28027,0,0,1,0,0,0,1,1,1,0,0,4,"77,367"
316,202008019,2020,37239,700,In-Person Delivery,28216,0,2,2,0,0,0,0,2,0,2,0,8,
317,202232626,2022,53942,632,In-Person Delivery,28323,0,5,0,5,0,3,7,0,0,0,0,20,
318,202244939,2022,77092,681,Shipped with Donation,33880,1,2,0,2,0,0,0,0,0,0,1,6,
319,202119948,2021,29313,621,Cookies In Hand,28027,0,1,0,1,0,0,0,3,0,0,0,5,"77,367"
320,202025646,2020,54307,682,In-Person Delivery,53508,0,1,0,2,0,0,1,0,1,0,0,5,
321,202246283,2022,13553,692,Shipped,19312,0,1,0,0,0,0,0,2,0,1,0,4,
322,202210753,2022,96208,632,In-Person Delivery,28216,0,10,4,0,0,0,0,10,0,0,0,24,"50,347"
323,202247969,2022,34436,643,In-Person Delivery,29720,0,0,0,1,0,0,0,0,0,0,0,1,
324,202147612,2021,19391,621,Shipped with Donation,28075,0,0,2,0,0,0,0,0,0,2,4,8,"110,906"
325,202023196,2020,79696,692,In-Person Delivery with Donation,77004,0,0,0,0,0,0,0,2,0,0,8,10,
326,202006920,2020,32321,632,In-Person Delivery,28227,0,0,2,4,0,0,0,4,0,4,0,14,
327,202029377,2020,91891,638,Shipped,28078,0,1,1,0,0,1,1,1,0,0,0,5,"101,752"
328,202105071,2021,13379,700,Cookies In Hand,28027,0,0,0,1,0,1,1,0,0,0,0,3,"77,367"
329,202000958,2020,10983,632,Cookies In Hand,28215,0,0,0,0,0,0,1,0,0,0,0,1,
330,202229027,2022,71182,622,In-Person Delivery,28027,0,0,0,1,0,0,0,0,0,0,0,1,"77,367"
331,202020948,2020,76298,683,In-Person Delivery,15301,0,0,0,0,0,0,0,1,0,0,0,1,
332,201904753,2019,83911,682,Cookies In Hand,28105,0,0,0,0,0,0,0,5,0,0,0,5,
333,202008267,2020,59924,632,Shipped,28078,0,2,0,0,0,0,2,0,0,0,0,4,
334,202202805,2022,924360,631,Cookies In Hand,28037,1,0,0,1,0,1,0,1,0,0,0,4,
335,201901879,2019,34576,634,Cookies In Hand,28031,0,0,0,0,0,0,1,1,0,0,0,2,
336,202221197,2022,314360,692,Cookies In Hand,29708,1,1,0,0,0,0,2,2,0,0,0,6,"112,368"
337,202110841,2021,52832,621,Cookies In Hand,28081,0,0,0,1,0,0,0,1,0,0,0,2,"54,041"
338,201907415,2019,88486,622,In-Person Delivery,28213,0,0,0,3,0,0,0,0,0,0,0,3,
339,202110196,2021,19360,692,Cookies In Hand with Donation,29732,0,2,1,2,0,4,0,0,0,0,1,10,"67,037"
340,202204290,2022,67313,649,In-Person Delivery,28209,0,0,0,0,0,0,0,12,0,0,0,12,"82,942"
341,202026763,2020,75939,682,Cookies In Hand,28269,0,0,0,2,0,0,0,0,0,0,0,2,"68,636"
342,202233143,2022,12573,643,In-Person Delivery,29707,0,0,0,1,0,0,1,1,0,0,0,3,
343,202002761,2020,16997,631,In-Person Delivery,28277,0,0,0,0,0,0,0,12,0,0,0,12,
344,202119784,2021,11985,692,Shipped with Donation,29710,0,0,3,0,0,0,3,2,0,2,12,22,"71,280"
345,202128986,2021,56534,649,In-Person Delivery,28210,0,0,1,2,0,0,2,2,0,0,0,7,"75,703"
346,202249164,2022,61145,634,In-Person Delivery,28083,0,0,1,0,0,0,0,0,0,0,0,1,"49,527"
347,202238324,2022,44766,632,Shipped,39212,0,4,0,0,0,0,0,0,0,0,0,4,
348,202147313,2021,26528,643,Shipped with Donation,28112,0,0,2,0,0,0,0,3,0,3,3,11,"52,471"
349,202252767,2022,68506,638,In-Person Delivery with Donation,28105,0,1,0,1,0,1,1,2,0,0,1,7,"86,463"
350,202113402,2021,755360,682,Cookies In Hand,28209,0,0,0,0,0,1,0,2,0,0,0,3,"82,942"
351,202137003,2021,1205,621,Donation,29712,0,0,0,0,0,0,0,0,0,0,5,5,
352,202157587,2021,13125,631,In-Person Delivery with Donation,28269,0,0,0,1,0,0,1,2,0,0,1,5,"68,636"
353,202243487,2022,20813,634,In-Person Delivery,28269,0,0,0,0,0,1,1,0,0,0,0,2,"68,636"
354,202223032,2022,440360,621,Cookies In Hand,29016,0,0,0,0,0,0,0,1,0,1,0,2,
355,202003171,2020,18386,631,In-Person Delivery,28173,0,1,1,2,0,1,2,2,1,2,0,12,
356,202155867,2021,58837,631,Shipped,28269,0,0,1,2,0,1,0,0,0,0,0,4,"68,636"
357,202243532,2022,87620,649,In-Person Delivery with Donation,28210,0,0,0,0,0,0,0,1,0,0,2,3,"75,703"
358,202227360,2022,10968,671,In-Person Delivery,28128,0,0,0,2,0,0,0,0,0,0,0,2,"55,060"
359,202222305,2022,732360,643,Cookies In Hand,29611,1,0,0,0,0,0,1,1,1,0,0,4,
360,201917876,2019,26452,622,In-Person Delivery,28075,0,0,0,3,1,0,3,4,3,0,0,14,
361,202127947,2021,98499,638,In-Person Delivery,28105,0,0,0,0,0,0,1,2,0,1,0,4,"86,463"
362,202147040,2021,14092,631,In-Person Delivery,28078,0,0,0,0,0,0,2,0,0,0,0,2,"101,752"
363,202128603,2021,76658,642,Donation,28273,0,0,0,0,0,0,0,0,0,0,5,5,"72,986"
364,202253350,2022,71011,649,In-Person Delivery,28270,1,1,0,4,0,0,0,4,0,0,0,10,"103,175"
365,202123707,2021,57065,691,Shipped,28411,0,4,2,0,0,2,0,0,0,4,0,12,
366,202233638,2022,22198,692,In-Person Delivery,28226,0,0,0,1,0,0,1,1,4,0,0,7,"103,103"
367,202219333,2022,77364,691,Cookies In Hand,29229,0,0,0,0,0,1,3,0,0,1,0,5,
368,202108243,2021,1360,692,Cookies In Hand,29715,0,0,0,0,0,0,0,5,0,0,0,5,"86,378"
370,202030326,2020,63866,638,Donation,8520,0,0,0,0,0,0,0,0,0,0,2,2,
371,202145026,2021,70879,649,Shipped,21224,0,0,0,0,0,0,5,2,3,0,0,10,
372,202022465,2020,62387,638,In-Person Delivery,28709,0,0,1,0,0,0,0,0,1,3,0,5,
373,202008765,2020,9715,622,In-Person Delivery,29730,0,0,1,1,0,0,0,0,0,0,0,2,"49,258"
374,202213190,2022,19568,649,Cookies In Hand,28211,0,0,0,2,0,0,1,3,0,0,0,6,"93,236"
375,201922578,2019,41750,638,In-Person Delivery,28105,0,1,0,0,0,1,0,1,0,0,0,3,
376,202260371,2022,67713,621,In-Person Delivery,28025,0,1,0,0,0,0,1,1,2,0,0,5,"58,257"
377,202204192,2022,23440,632,Donation,30214,0,0,0,0,0,0,0,0,0,0,4,4,
378,202006315,2020,28662,649,Shipped,28120,0,4,4,4,0,0,0,4,0,0,0,16,
379,202022569,2020,79976,638,In-Person Delivery,28226,0,0,0,2,0,0,1,3,0,0,0,6,"103,103"
380,202155854,2021,15661,622,In-Person Delivery,28269,0,0,0,0,0,0,1,0,1,0,0,2,"68,636"
381,202138008,2021,97661,681,In-Person Delivery,28105,0,1,0,2,0,0,0,1,0,1,0,5,"86,463"
382,202124925,2021,21734,642,In-Person Delivery,28277,0,1,0,0,0,0,4,4,0,1,0,10,"105,672"
383,202205535,2022,287360,691,Cookies In Hand,28134,0,0,0,1,0,1,0,0,0,0,0,2,"58,861"
384,202236640,2022,73020,631,In-Person Delivery,74012,0,2,0,2,0,0,0,2,0,0,0,6,
385,201905587,2019,97290,691,In-Person Delivery,28208,0,0,0,3,0,0,0,3,2,2,0,10,
386,202237913,2022,67106,643,In-Person Delivery,28134,0,0,1,0,0,0,5,0,0,0,0,6,"58,861"
387,202136394,2021,301360,638,In-Person Delivery,28204,0,0,0,0,0,0,2,3,0,0,0,5,"70,000"
388,202015837,2020,44776,621,Shipped,28278,0,0,5,4,0,2,13,19,0,5,0,48,"101,432"
389,202133616,2021,17943,643,In-Person Delivery,28269,0,1,0,0,0,0,0,5,0,0,0,6,"68,636"
390,202236136,2022,40316,634,In-Person Delivery,28215,1,0,0,0,0,0,1,0,0,0,0,2,"51,236"
391,202158748,2021,62842,631,Donation,34480,0,0,0,0,0,0,0,0,0,0,5,5,
392,202265979,2022,41396,631,In-Person Delivery,28078,1,0,0,0,0,0,0,1,0,0,0,2,"101,752"
393,202212808,2022,26607,621,Cookies In Hand,28269,0,0,0,0,0,0,0,1,0,1,0,2,"68,636"
394,202127581,2021,96247,661,Shipped,11955,0,0,0,2,0,0,0,2,0,0,0,4,
395,202153948,2021,14187,622,In-Person Delivery,28075,0,1,1,0,0,0,1,0,0,0,0,3,"110,906"
396,202109524,2021,63382,691,In-Person Delivery,29710,0,0,0,0,0,0,3,0,0,0,0,3,"71,280"
397,201908606,2019,31969,681,Shipped,49424,0,1,0,1,0,0,2,2,0,2,0,8,
398,202128566,2021,98349,632,Donation,28105,0,0,0,0,0,0,0,0,0,0,1,1,"86,463"
399,202245441,2022,85457,622,In-Person Delivery,28214,2,2,0,0,0,0,1,0,0,0,0,5,"67,398"
400,202016973,2020,15387,649,In-Person Delivery,28270,0,1,0,4,0,0,2,1,0,0,0,8,"103,175"
401,202134950,2021,18220,622,In-Person Delivery,28025,0,0,0,1,0,0,1,0,0,0,0,2,"58,257"
402,202144472,2021,604,681,In-Person Delivery,28104,0,0,0,1,0,0,1,0,1,1,0,4,"108,599"
403,202231111,2022,32404,632,In-Person Delivery,27107,0,0,1,1,0,0,1,0,0,0,0,3,
404,202002563,2020,16007,642,In-Person Delivery,28027,0,0,0,2,0,1,3,0,0,2,0,8,
405,202229219,2022,23965,622,In-Person Delivery,28027,0,1,0,2,0,0,1,0,1,0,0,5,"77,367"
406,202162062,2021,90786,631,In-Person Delivery,28036,0,0,0,1,0,0,1,1,0,0,0,3,"116,213"
407,202232249,2022,13402,692,Shipped with Donation,27527,0,0,0,0,0,0,2,2,0,0,1,5,
408,202154219,2021,31439,643,Shipped,94941,0,0,0,1,0,1,0,2,0,0,0,4,
409,202024823,2020,80459,622,In-Person Delivery,85741,0,0,1,1,0,1,1,2,0,0,0,6,
410,202009553,2020,74484,631,Donation,29745,0,0,0,0,0,0,0,0,0,0,6,6,"59,827"
411,201911275,2019,61132,649,In-Person Delivery,22206,0,1,0,1,0,0,1,2,0,0,0,5,
412,202164648,2021,61066,622,Shipped,28075,0,0,3,1,0,0,0,2,2,0,0,8,"110,906"
413,202119876,2021,22006,642,Cookies In Hand,28278,0,2,0,0,0,0,0,2,0,2,0,6,"101,432"
414,202139172,2021,301360,638,Shipped,40214,0,1,1,0,0,0,1,1,0,1,0,5,
415,202251463,2022,80568,682,Shipped with Donation,34228,0,0,0,2,0,0,2,1,0,0,20,25,
416,202125321,2021,92406,692,In-Person Delivery,29710,0,1,0,1,0,0,0,2,0,3,0,7,"71,280"
417,202160715,2021,63007,632,Shipped,8618,0,1,0,1,0,0,0,1,0,1,0,4,
418,202249972,2022,10345,632,In-Person Delivery,32804,0,0,0,0,0,0,2,2,0,0,0,4,
419,202140760,2021,42953,621,In-Person Delivery,28213,0,0,0,0,0,0,0,1,0,1,0,2,"48,570"
420,202010215,2020,71641,642,In-Person Delivery,28081,0,1,1,3,0,0,1,2,0,1,0,9,"54,041"
421,202208255,2022,18248,622,Cookies In Hand,28215,0,0,0,1,0,0,1,2,0,0,0,4,"51,236"
422,202108872,2021,88653,632,Donation,28262,0,0,0,0,0,0,0,0,0,0,2,2,"57,371"
423,202217062,2022,12495,692,Cookies In Hand,27707,0,0,0,1,0,0,0,1,0,0,0,2,
424,202029675,2020,88590,638,In-Person Delivery,28107,0,1,1,1,0,0,1,1,0,0,0,5,"81,351"
425,202257718,2022,19104,683,In-Person Delivery,29466,0,0,0,2,0,0,0,1,1,1,0,5,
426,202214079,2022,556360,631,Cookies In Hand,28078,0,0,1,0,0,0,0,0,0,1,0,2,"101,752"
427,201907794,2019,28332,631,Cookies In Hand,28078,0,0,0,0,1,0,0,0,0,1,0,2,
428,202120031,2021,23450,649,Shipped,28270,0,0,0,0,0,0,4,6,0,0,0,10,"103,175"
429,202202351,2022,28163,622,Cookies In Hand,28210,0,0,1,1,0,1,0,0,0,0,0,3,"75,703"
430,202150391,2021,96012,692,In-Person Delivery,29710,0,0,0,0,0,0,0,10,0,0,0,10,"71,280"
431,202220874,2022,55482,681,Cookies In Hand,29353,2,1,0,2,0,0,0,0,0,0,0,5,
432,202027179,2020,95777,634,In-Person Delivery,28211,0,0,0,0,0,0,0,0,0,1,0,1,"93,236"
433,202128751,2021,26607,621,Shipped,20603,0,0,1,2,0,0,0,0,0,4,0,7,
434,202202533,2022,68221,622,Cookies In Hand,28138,0,0,0,0,0,0,0,2,0,0,0,2,"48,214"
435,202029583,2020,70333,692,In-Person Delivery,55410,0,1,1,1,0,0,0,0,0,0,0,3,
436,202160140,2021,31207,631,In-Person Delivery,28115,0,0,1,2,0,0,0,2,0,0,0,5,"67,923"
437,202014247,2020,28052,621,Shipped,28031,0,0,0,0,0,0,3,1,0,0,0,4,"89,658"
438,202200906,2022,183360,681,Cookies In Hand,28226,0,0,0,0,0,0,0,1,0,0,0,1,"103,103"
439,202114919,2021,18220,622,Shipped,30312,0,0,0,0,0,0,8,8,0,4,0,20,
440,202261736,2022,28263,622,In-Person Delivery,28227,1,0,0,0,0,0,0,1,0,0,0,2,"63,529"
441,201914580,2019,74139,637,In-Person Delivery with Donation,28105,0,0,0,2,0,0,0,1,0,0,2,5,
442,202011022,2020,91525,681,Cookies In Hand,28215,0,0,1,0,0,0,0,0,0,0,0,1,"51,236"
443,202252753,2022,31581,631,In-Person Delivery,27516,0,0,0,0,0,1,0,1,0,0,0,2,
444,202125827,2021,67192,631,In-Person Delivery,28269,0,0,0,0,0,1,0,0,1,1,0,3,"68,636"
445,202142751,2021,24828,649,In-Person Delivery,28205,0,0,0,2,0,0,0,2,0,1,0,5,"56,196"
446,201920455,2019,9777,634,Shipped,27512,0,0,0,0,2,0,0,0,2,0,0,4,
447,202000115,2020,70883,622,Cookies In Hand,28211,0,0,1,0,0,0,0,0,0,1,0,2,
448,202134064,2021,98823,638,Shipped,32303,0,0,1,1,0,0,1,0,0,1,0,4,
449,201922843,2019,18308,637,Donation,35763,0,0,0,0,0,0,0,0,0,0,25,25,
450,201916039,2019,18007,637,In-Person Delivery,28210,0,0,0,4,0,0,0,2,0,0,0,6,
451,202002090,2020,14144,700,In-Person Delivery,30542,0,0,0,2,0,1,0,1,0,0,0,4,
452,202145729,2021,57518,632,In-Person Delivery,28031,0,0,1,0,0,0,0,0,0,2,0,3,"89,658"
453,202203979,2022,483360,649,Cookies In Hand,28209,0,0,0,1,0,0,0,1,0,0,0,2,"82,942"
454,202016377,2020,83899,632,In-Person Delivery,28213,0,2,1,2,0,0,0,0,0,0,0,5,"48,570"
455,202128447,2021,22573,642,Shipped,28269,0,0,1,0,0,0,3,3,0,2,0,9,"68,636"
456,202157808,2021,69005,621,Donation,28086,0,0,0,0,0,0,0,0,0,0,5,5,
457,202253255,2022,80869,643,Shipped,11545,1,1,1,1,0,1,1,1,0,1,0,8,
458,202247668,2022,6837,632,In-Person Delivery,28213,0,0,0,0,0,0,0,4,0,0,0,4,"48,570"
459,202265947,2022,20993,691,In-Person Delivery with Donation,29730,0,0,0,2,0,0,0,2,0,0,2,6,"49,258"
460,202013635,2020,90241,637,In-Person Delivery,28269,0,0,0,1,0,0,0,6,0,0,0,7,"68,636"
461,202251060,2022,80407,631,Shipped,22903,0,0,0,1,0,0,1,3,0,0,0,5,
462,202109348,2021,64587,637,In-Person Delivery,28206,0,1,2,0,0,2,0,0,0,2,0,7,"33,718"
463,202203742,2022,92896,622,Cookies In Hand,28075,0,0,0,3,0,0,0,3,0,0,0,6,"110,906"
464,201920362,2019,21786,661,Donation,28144,0,0,0,0,0,0,0,0,0,0,10,10,
465,202200944,2022,95721,634,Cookies In Hand,28025,0,0,0,1,0,0,1,1,0,0,0,3,"58,257"
466,202007859,2020,35579,622,Cookies In Hand,28205,0,1,0,2,0,0,1,0,0,1,0,5,
467,202130059,2021,62095,643,In-Person Delivery,28104,0,0,0,1,0,0,1,1,0,0,0,3,"108,599"
468,202151175,2021,4454,649,Shipped,28210,0,0,1,0,0,1,0,2,1,0,0,5,"75,703"
469,202256304,2022,77092,681,Shipped,28083,1,0,1,0,0,0,0,2,0,0,0,4,"49,527"
470,202115733,2021,18026,632,Shipped,28262,0,1,0,1,0,0,0,2,0,2,0,6,"57,371"
471,202107325,2021,38264,700,Cookies In Hand,28213,0,0,1,0,0,0,0,0,0,0,0,1,"48,570"
472,202228593,2022,38041,692,In-Person Delivery,28262,0,0,0,0,0,0,1,0,1,0,0,2,"57,371"
473,202155314,2021,29748,622,Shipped,2019,0,0,0,1,0,1,0,1,1,1,0,5,
474,202022277,2020,12033,682,Cookies In Hand,29726,0,1,0,1,0,0,0,0,0,0,0,2,"52,470"
475,202109473,2021,83706,643,In-Person Delivery,28215,0,0,0,3,0,1,1,0,0,0,0,5,"51,236"
476,202255908,2022,74147,638,Shipped,33401,1,1,1,1,0,0,1,0,0,0,0,5,
477,202231443,2022,68554,681,In-Person Delivery,28104,0,0,1,0,0,0,2,3,0,0,0,6,"108,599"
478,202203774,2022,510360,681,Cookies In Hand,28079,0,0,1,1,0,0,0,1,0,0,0,3,"84,301"
479,202139815,2021,56113,631,Shipped,94941,0,0,0,1,0,1,2,2,0,0,0,6,
480,202108143,2021,72966,649,Donation,28226,0,0,0,0,0,0,0,0,0,0,5,5,"103,103"
481,202018707,2020,41310,632,In-Person Delivery,29732,0,2,0,0,0,0,0,2,0,1,0,5,"67,037"
482,202227101,2022,29360,643,Cookies In Hand,28277,0,0,2,0,0,0,0,0,0,0,0,2,"105,672"
483,202260374,2022,95596,634,In-Person Delivery,28213,0,0,0,0,0,1,0,0,0,1,0,2,"48,570"
484,201918875,2019,21332,642,In-Person Delivery with Donation,28278,0,0,0,0,0,0,2,2,0,0,2,6,
485,202151024,2021,96012,692,In-Person Delivery,29710,0,1,0,1,0,0,0,2,0,0,0,4,"71,280"
486,202262731,2022,65389,643,Shipped,32829,0,0,1,0,0,1,1,0,0,1,0,4,
487,202022156,2020,49980,649,In-Person Delivery with Donation,1370,0,0,1,3,0,1,1,1,0,1,1,9,
488,201909838,2019,34449,632,Shipped,28269,0,0,0,0,0,1,2,1,0,0,0,4,
489,201901963,2019,57664,642,Donation,28217,0,0,0,0,0,0,0,0,0,0,15,15,
490,202124918,2021,91152,682,In-Person Delivery,28227,0,0,1,0,0,2,1,1,1,1,0,7,"63,529"
491,202253435,2022,13381,634,In-Person Delivery,28213,0,0,0,2,0,0,0,0,0,0,0,2,"48,570"
492,202229366,2022,10353,642,In-Person Delivery,29710,0,2,0,3,0,0,2,1,0,2,0,10,"71,280"
493,202226564,2022,89562,631,Shipped,28078,0,0,2,1,0,0,0,2,0,0,0,5,"101,752"
494,202207464,2022,34418,643,Donation,28277,0,0,0,0,0,0,0,0,0,0,15,15,"105,672"
495,202117125,2021,3360,622,Cookies In Hand,28215,0,0,0,1,0,0,0,1,0,0,0,2,"51,236"
496,202019767,2020,80342,681,In-Person Delivery with Donation,90630,0,1,1,1,0,0,1,1,0,0,5,10,
497,202247267,2022,11998,649,In-Person Delivery,28210,0,0,0,3,0,0,0,0,0,0,0,3,"75,703"
498,202134623,2021,93132,691,Shipped,29706,0,0,1,2,0,0,2,0,0,0,0,5,
499,202024047,2020,59687,642,Shipped,28052,0,1,0,0,0,0,1,2,2,1,0,7,
500,202006589,2020,29876,634,Donation,98498,0,0,0,0,0,0,0,0,0,0,2,2,
501,202108088,2021,693360,642,Cookies In Hand,28205,0,0,0,0,0,1,2,1,1,0,0,5,"56,196"
502,202200093,2022,6662,682,Cookies In Hand,28173,1,0,1,0,0,0,0,1,0,0,0,3,"130,705"
503,202135538,2021,59204,683,In-Person Delivery,28216,0,1,0,2,0,0,0,1,0,1,0,5,"50,347"
504,202148409,2021,180360,681,In-Person Delivery,28104,0,0,0,2,0,0,2,2,0,0,0,6,"108,599"
505,202262487,2022,47000,622,In-Person Delivery,28031,1,1,1,1,0,1,1,1,1,1,0,9,"89,658"
506,202203075,2022,92687,649,Cookies In Hand,28277,0,0,0,0,0,0,0,1,0,1,0,2,"105,672"
507,202207774,2022,997360,634,Cookies In Hand,28036,0,0,1,1,0,0,0,1,0,0,0,3,"116,213"
508,202023310,2020,24327,649,Shipped,28115,0,0,1,0,0,2,0,1,0,0,0,4,"67,923"
509,202120279,2021,785360,683,Shipped,28173,0,2,0,2,0,1,0,0,0,0,0,5,"130,705"
510,202245031,2022,75806,631,In-Person Delivery with Donation,28078,0,0,3,0,0,1,0,1,0,0,5,10,"101,752"
511,202003726,2020,20933,681,Cookies In Hand,14519,0,0,1,0,0,0,0,2,0,1,0,4,
512,202015938,2020,67106,643,Shipped,28278,0,0,0,0,0,0,6,0,0,0,0,6,"101,432"
513,202209007,2022,532360,642,Cookies In Hand,27401,2,0,0,0,0,0,0,1,0,0,0,3,
514,202219419,2022,14360,692,Cookies In Hand,28173,0,1,1,1,0,0,0,1,0,0,0,4,"130,705"
515,202221748,2022,265360,643,Cookies In Hand,28027,0,0,0,0,0,0,1,1,0,0,0,2,"77,367"
516,202253928,2022,36299,631,In-Person Delivery,28117,5,0,0,0,0,0,0,0,0,0,0,5,"92,518"
517,202030141,2020,15099,691,In-Person Delivery,28027,0,0,0,0,0,0,0,2,0,0,0,2,"77,367"
518,201917685,2019,26825,631,Shipped,27306,0,0,0,0,2,2,0,2,2,2,0,10,
519,201900517,2019,56435,638,In-Person Delivery,28205,0,0,0,0,0,0,1,1,0,1,0,3,
520,202204246,2022,473360,643,Cookies In Hand,29678,0,0,1,3,0,0,0,1,0,0,0,5,
521,202261658,2022,18417,700,In-Person Delivery,28079,1,3,0,3,0,0,2,3,0,3,0,15,"84,301"
522,202028034,2020,76635,634,In-Person Delivery,29710,0,1,1,0,0,0,0,10,0,3,0,15,"71,280"
523,202114327,2021,532360,642,Cookies In Hand,28211,0,0,1,0,0,0,1,3,0,0,0,5,"93,236"
524,202102259,2021,287360,691,Cookies In Hand,29732,0,1,1,1,0,0,1,1,0,0,0,5,"67,037"
525,202160326,2021,21015,692,Donation,04102,0,0,0,0,0,0,0,0,0,0,25,25,
526,202211682,2022,70695,631,Shipped,28031,0,0,0,1,0,0,2,4,0,0,0,7,"89,658"
527,201910932,2019,68023,681,Shipped,55082,0,0,0,3,0,0,0,1,0,0,0,4,
528,202231808,2022,91801,643,In-Person Delivery,29704,0,2,0,0,0,2,8,12,0,0,0,24,"63,021"
